bin.126,0.087554,0.697359,0.354542,0.002123,0.067524,0.285715,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__,s__,
bin.86,0.122949,0.071436,0,1.613783,0.776831,0.000352,d__Bacteria,p__Bipolaricaulota,c__Bipolaricaulia,o__,f__,g__,s__,
bin.76,0.068187,0.094558,10.86714,0.000654,0.010692,1.74938,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__,s__,1
bin.169,0.210152,1.260379,0,0.012129,0.018628,0.556925,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Verruco-01,g__CK1056,s__,1
bin.285,0.038995,0.005163,1.409853,0.012262,0.015885,4.009169,d__Bacteria,p__Myxococcota,c__XYA12-FULL-58-9,o__XYA12-FULL-58-9,f__XYA12-FULL-58-9,g__,s__,1
bin.240,0.216208,0.032864,4.492533,0.025857,0.022061,2.146071,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__SM1A02,g__GCA-2706885,s__,1
bin.139,0.049465,0.067543,3.655335,0.002212,0.011076,3.051887,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__UBA1280,f__,g__,s__,1
bin.183,0.008834,3.060366,0,1.994749,9.338292,0.005774,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfatiglandales,f__Desulfatiglandaceae,g__,s__,
bin.233,0.075765,2.827497,0.000688,4.587122,4.560056,0.01905,d__Bacteria,p__KSB1,c__UBA2214,o__UBA2214,f__Zgenome-0027,g__,s__,1
bin.238,0.2626695,5.274369,0,0.010479,0.036778,0.013167,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__GCA-2748055,g__,s__,1
bin.136,0,1.400158,0,0.0419305,0.067167,0,d__Bacteria,p__AABM5-125-24,c__JABMRZ01,o__JABMRZ01,f__JABMRZ01,g__,s__,
bin.188,0,0.160174,0,0.147568,1.374869,0,d__Bacteria,p__Acidobacteriota,c__Aminicenantia,o__Aminicenantales,f__Aminicenantaceae,g__WTAW01,s__,1
bin.211,0.014509,0.404077,0,0.321873,1.250947,0,d__Archaea,p__PWEA01,c__PWEA01,o__,f__,g__,s__,
bin.129,0.21217,0.102211,4.485738,0.030921,0.047382,1.570949,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales_B,f__,g__,s__,1
bin.15,0.689081,2.236921,0.009806,0.607134,2.632093,0.00781,d__Bacteria,p__Verrucomicrobiota,c__Lentisphaeria,o__UBA1407,f__MVZH01,g__,s__,1
bin.246,0.009812,0.014576,0,2.352848,0.009928,0.000536,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfohalobiaceae,g__,s__,1
bin.147,0.004891,0.006412,0.001586,37.467246,0.003475,0.005892,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__Salinibacter,s__,1
bin.258,0.764802,1.5349755,2.88623,0.102272,0.05584,7.529033,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__,s__,1
bin.17,0,0.901647,0,0.016536,0.445866,0,d__Bacteria,p__Krumholzibacteriota,c__Krumholzibacteria,o__Krumholzibacteriales,f__Krumholzibacteriaceae,g__,s__,
bin.49,0.145711,0.138588,0.399053,0.005315,0.004535,1.052429,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__SLMS01,f__SLMS01,g__,s__,1
bin.254,0.256523,0.114109,0.654002,0.062766,0.045788,3.20581,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__,s__,1
bin.244,0.009733,1.330475,0,1.783425,1.903676,0.040205,d__Bacteria,p__Zixibacteria,c__MSB-5A5,o__CAIYYT01,f__JAABVY01,g__,s__,1
bin.201,8.402549,0.429179,17.051334,4.828442,1.427108,9.3803985,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__JAAAPH01,s__,1
bin.196,0.006603,0.523206,0,1.372677,0.214041,0,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__C00003060,f__C00003060,g__S7086C20,s__,
bin.40,0.011765,0.695977,0,0.466806,0.516575,0,d__Bacteria,p__Omnitrophota,c__Koll11,o__UBA1560,f__SKK-01,g__,s__,
bin.195,0,1.501293,0,0.007222,0.200292,0,d__Bacteria,p__Fibrobacterota,c__Chitinivibrionia,o__Chitinivibrionales,f__Chitinispirillaceae,g__,s__,
bin.118,1.130394,0.097112,0.006275,0.053747,2.26051,0.010256,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__BM511,g__,s__,
bin.94,0.008367,0.042406,0.757226,0.001375,0.002654,0.993024,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__UBA8987,g__,s__,1
bin.221,2.944488,36.013765,0.370552,3.286263,20.487613,1.573491,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__,s__,1
bin.228,0.243965,0.444266,7.044485,0.001455,0.023549,2.671213,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__DT-110,s__,1
bin.103,1.211529,2.736457,0.006271,0.245643,1.979885,0.492797,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__SPDA01,f__B32-G16,g__,s__,
bin.104,0.315664,0.850368,0,0.232605,0.742599,0.206549,d__Bacteria,p__Krumholzibacteriota,c__Krumholzibacteria,o__LZORAL124-64-63,f__LZORAL124-64-63,g__Glo-17,s__,
bin.152,0.037254,0.016317,0,1.955452,0.105261,0.013901,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Alcanivoracaceae,g__SLJS01,s__,
bin.106,0.002066,0.51488,0,0.040819,2.553663,0,d__Bacteria,p__Chloroflexota,c__Dehalococcoidia,o__Dehalococcoidales,f__UBA5760,g__UBA5760,s__,
bin.265,0.309301,0.228284,1.270498,0.046162,0.063797,1.128647,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__,s__,
bin.271,2.8376,1.368457,0.000588,0.002564,0.352179,0.06478,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Salinivirgaceae,g__Salinivirga,s__,1
bin.18,0.005742,0.002277,1.068373,0.001045,0.001772,1.067365,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__,s__,1
bin.164,0.416188,0.06982,0.302352,0.01212,0.148479,0.777091,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__,g__,s__,
bin.204,0.877358,0.617435,0,0.001641,0.236296,0.006775,d__Bacteria,p__Omnitrophota,c__Omnitrophia,o__,f__,g__,s__,1
bin.192,0.161787,0.139663,0.00292,0.205064,1.448776,0.000719,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__SM23-32,f__SM23-32,g__,s__,1
bin.28,1.394639,0,0.732669,0.052772,0.101663,0.181201,d__Archaea,p__Nanohaloarchaeota,c__Nanosalinia,o__Nanosalinales,f__Nanosalinaceae,g__Nanosalina,s__,
bin.253,0.338925,0.191936,0.002545,1.307454,1.79565,0.011067,d__Bacteria,p__Marinisomatota,c__UBA2242,o__UBA2242,f__,g__,s__,1
bin.116,0.004511,1.582908,0,0.021955,0,0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Litoricolaceae,g__HIMB30,s__,
bin.35,0.559024,0.723411,0.008998,0.017695,0.099613,0.620947,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__CAIRYL01,f__,g__,s__,
bin.56,0,2.08361,0,0.013695,0,0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__,s__,
bin.277,0,0.017261,0,14.628597,0.313813,0,d__Bacteria,p__Fermentibacterota,c__Fermentibacteria,o__Fermentibacterales,f__Fermentibacteraceae,g__Aegiribacteria,s__,1
bin.30,0.337888,0.094245,0.015171,0.00892,0.066721,2.755962,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales_C,f__PWMO01,g__JAAAOH01,s__,1
bin.60,0.043024,0.970471,0.032076,0.011823,0.008288,0.582419,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__,s__,1
bin.219,0.208899,0.642233,0.003266,1.05697,5.630622,0.179229,d__Bacteria,p__Marinisomatota,c__UBA2242,o__UBA2242,f__,g__,s__,1
bin.88,11.876169,0.030374,0.360093,0.489019,2.392202,0.456451,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrococcales,f__Halorhodospiraceae,g__Halorhodospira,s__,1
bin.266,0.05631,2.243717,0.001704,1.565659,4.606633,0.00099,d__Archaea,p__Asgardarchaeota,c__Lokiarchaeia,o__CR-4,f__SOKP01,g__,s__,1
bin.20,0.442213,0.119041,0.014922,0.719502,5.561335,0.013551,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__SM23-32,f__SM23-32,g__,s__,1
bin.16,0.050503,8.262765,0.00075,0.651259,2.50633,0.006546,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__MVZB01,f__MVZB01,g__,s__,1
bin.77,0.0729,0.239167,0,0.453212,0.702784,0,d__Bacteria,p__QNDG01,c__QNDG01,o__QNDG01,f__QNDG01,g__,s__,
bin.127,0,1.720998,0,0.011093,0.041149,0,d__Archaea,p__Altarchaeota,c__Altarchaeia,o__IMC4,f__SCGC-AAA252-I15,g__,s__,1
bin.150,1.61585,0.012396,0.007394,0.002744,1.865751,0.04347,d__Bacteria,p__Cloacimonadota,c__Cloacimonadia,o__Cloacimonadales,f__,g__,s__,1
bin.257,0.064045,3.260236,0.002627,3.189443,22.320291,0.00622,d__Archaea,p__Thermoplasmatota,c__E2,o__DHVEG-1,f__DHVEG-1,g__EX4572-165,s__,1
bin.185,8.614668,0.423465,19.538327,0.041149,0.238848,1.888276,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Rubidibacteraceae,g__Halothece,s__,1
bin.95,0.193451,0.005871,0.551749,0.750473,0.011076,2.620206,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__Longimonas,s__,
bin.174,0.035066,2.257362,0,1.264673,2.583476,0,d__Bacteria,p__Chloroflexota,c__Dehalococcoidia,o__GIF9,f__AB-539-J10,g__,s__,1
bin.289,0.001693,0.014646,0.000679,21.868589,0.007688,0.001861,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__KS3-K002,f__JABDQB01,g__,s__,1
bin.39,0.536162,1.035252,0.001345,0.002134,0.344229,0.036433,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__SKIA01,g__,s__,
bin.187,0.873275,0.297063,4.18031,0.007893,0.401928,4.342943,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Verruco-01,g__CK1056,s__,1
bin.236,0.001926,4.890486,0,0.005183,0.001599,0.000702,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Psychroflexus,s__,1
bin.176,0.005257,0.054705,0,2.888637,0.025548,0.002755,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiohalorhabdales,f__Thiohalorhabdaceae,g__,s__,
bin.171,4.649805,0.359294,0.118029,0.127234,0.461675,0.042809,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Ectothiorhodospirales,f__Ectothiorhodospiraceae,g__Ectothiorhodospira,s__,1
bin.98,0.416342,0.032105,7.483328,0.048483,0.039063,2.531599,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__,s__,1
bin.227,0.073333,0.002785,1.643774,0.012608,0.025918,2.482198,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__,s__,1
bin.162,0.012194,0.885558,0,0.407721,0.208238,0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__4484-276,g__SABY01,s__,
bin.282,0.375352,10.614553,0.000662,0.008809,0.215576,0.047027,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__VadinHA17,g__,s__,1
bin.55,0.273014,2.3258285,0.69134,0.046334,0.516981,1.065658,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales_C,f__PXBQ01,g__,s__,1
bin.242,0.06611,0.326507,10.442512,0.002086,0.008505,10.984106,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__J057,f__,g__,s__,1
bin.249,0.022384,1.769396,0.001471,0.000944,2.502162,0,d__Bacteria,p__Spirochaetota,c__UBA4802,o__UBA4802,f__,g__,s__,1
bin.217,0,6.280492,0,0.018539,0.029526,0,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Acetivibrionales,f__,g__,s__,1
bin.181,2.056839,0.1362785,6.635017,0.172182,0.108018,3.27472,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__JAAAPH01,s__,1
bin.71,0,1.665681,0,0,0.09146,0,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__UBA8480,f__UBA93,g__UBA95,s__,
bin.287,0.818498,6.162681,0.005826,2.518708,2.021012,0.134052,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__GCA-2748055,g__,s__,1
bin.178,0.095986,0.857439,0,0,0,0.539504,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Ectothiorhodospirales,f__,g__,s__,
bin.161,1.919175,0.010493,1.429944,0.008637,0.113481,0.235769,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thiomicrospiraceae,g__Hydrogenovibrio,s__,1
bin.197,1.225661,0.158287,29.572369,0.034364,0.113989,18.498886,d__Bacteria,p__Myxococcota,c__WYAZ01,o__WYAZ01,f__WYAZ01,g__,s__,1
bin.105,0.117801,0.094326,0.612802,0.015763,0.012704,1.021077,d__Bacteria,p__Hydrogenedentota,c__Hydrogenedentia,o__Hydrogenedentiales,f__,g__,s__,1
bin.166,0.016309,0.025331,0.185444,0.014606,0,1.114565,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__SM1A02,g__,s__,
bin.163,0.225243,0.035435,0,0,0.477628,0.328612,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__ML635J-15,g__,s__,
bin.168,0.157896,0.030537,0.002635,0.386621,2.066833,0.002983,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__PWGL01,g__PWGL01,s__,
bin.92,0.018444,0.173991,0,2.899424,0.028919,0,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfobacteraceae,g__Desulfotignum,s__,
bin.99,0.029921,0.007472,2.24943,0,0.006255,2.753883,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__UBA583,f__UBA583,g__,s__,
bin.107,0.901121,0.014058,8.11298,0.815689,0.060035,7.848591,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrococcales,f__Nitrococcaceae,g__Spiribacter,s__,1
bin.133,0.176743,0.454326,0.0045915,1.556182,7.2462945,0.008863,d__Bacteria,p__Firmicutes_F,c__Halanaerobiia,o__Halanaerobiales,f__,g__,s__,1
bin.64,28.989671,0.084168,0.306173,0.017431,0.700335,16.179772,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Ectothiorhodospirales,f__Acidihalobacteraceae,g__,s__,1
bin.87,0.832727,0,13.700973,0.029192,0.066764,13.738855,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__,s__,1
bin.234,1.421795,6.484844,0.008377,0.213293,6.12738,0.08389,d__Bacteria,p__Verrucomicrobiota,c__Lentisphaeria,o__,f__,g__,s__,1
bin.160,0.008702,0.019413,5.098541,0.002073,0.001549,0.251684,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__J057,f__J057,g__,s__,1
bin.272,0.037647,0.017127,0.638264,0.005676,0.006391,1.262663,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__KCTC-12870,g__,s__,1
bin.237,0.812718,0.486681,1.863974,0.099321,0.210964,5.037284,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,g__Pseudohaliea,s__,1
bin.79,1.072459,0.024864,0.004954,0.196195,1.065352,0.042921,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA12170,g__,s__,1
bin.67,0.110614,0.870715,0,0.002214,0.079008,0.682565,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales_C,f__Alkalispirochaetaceae,g__,s__,1
bin.113,0.071571,0.199188,0.1376,0.011835,0.005679,2.121414,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__,s__,1
bin.2,0.124467,0.026228,53.401346,0.001228,0.002711,30.645764,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Bernardetiaceae,g__,s__,1
bin.5,0.569781,0.417734,0.001413,0.050781,1.33745,0.130479,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__DSM-16054,f__Sediminispirochaetaceae,g__,s__,
bin.11,0.162063,1.099335,5.085808,0.003102,0.0221,4.715004,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__,s__,1
bin.31,0.001489,0.608124,0,3.42789,1.218416,0.000884,d__Bacteria,p__Eisenbacteria,c__,o__,f__,g__,s__,1
bin.7,0.020113,2.992944,0,0.663182,1.539457,0.005881,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Sedimentisphaerales,f__SG8-4,g__,s__,1
bin.58,0.157493,11.087618,2.050563,0.247381,3.581353,2.445776,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Phormidesmiales,f__Phormidesmiaceae,g__,s__,1
bin.288,0.737048,1.492468,10.454014,0.083545,0.223741,18.434582,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__SM1A02,g__REDD01,s__,1
bin.72,0.188279,0.084469,0.001169,0.025912,2.018335,0.001296,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__,g__,s__,
bin.142,0.084799,0.012575,1.957753,0.002247,0.003466,0.599777,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__,s__,1
bin.262,0.000818,3.447799,0,0.516651,0.320718,0,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Acetivibrionales,f__Acetivibrionaceae,g__,s__,
bin.269,0,2.428241,0,0.000643,0.063293,0,d__Archaea,p__Asgardarchaeota,c__Lokiarchaeia,o__,f__,g__,s__,
bin.69,0.08545,1.284638,0.244455,0.046558,0.645715,1.108277,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__,s__,1
bin.239,0.757135,0.010852,0,0,0.777247,0,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Sedimentisphaerales,f__SG8-4,g__,s__,1
bin.182,0.449548,0.007414,0.237476,0.14996,0.227441,0.478068,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Halospina,s__,
bin.123,0.115153,1.889232,0.161917,0.005264,0.068405,2.018427,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales_C,f__Alkalispirochaetaceae,g__Alkalispirochaeta,s__,1
bin.131,1.487161,0.028768,0.000485,0.001602,1.840833,0.008671,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA9989,g__,s__,
bin.212,0.43873,0.942062,0.0124915,0.015543,0.075763,1.165883,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__DSM-45221,g__WN38,s__,1
bin.190,0.000396,0.002307,0,1.940761,0,0,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__21-14-0-10-32-9,g__,s__,
bin.159,0,0.519262,0,0.92271,0.020294,0,d__Bacteria,p__Zixibacteria,c__MSB-5A5,o__GN15,f__FEB-12,g__,s__,
bin.170,5.162631,0.051521,0.00273,0.01099,2.399123,0.107298,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__DSVV01,g__,s__,
bin.32,0.426853,0,0.008667,0,0.599378,0.041014,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Sedimentisphaerales,f__Sedimentisphaeraceae,g__Sedimentisphaera,s__Sedimentisphaera salicampi,1
bin.52,0.025551,0.004567,21.262035,0.002978,0.002016,0.493756,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__J057,f__J057,g__,s__,1
bin.250,3.614654,0.295487,2.073137,0.167773,2.6303575,0.185766,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Halogranum,s__,1
bin.209,0.0510085,1.064427,0.001539,0.819269,1.643561,0.002055,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prolixibacteraceae,g__,s__,1
bin.65,5.867468,1.388249,0.031279,0,3.352248,0.020262,d__Archaea,p__Thermoplasmatota,c__E2,o__DHVEG-1,f__DHVEG-1,g__EX4572-165,s__,1
bin.226,0.92346,0.221346,12.944352,0.013293,0.044783,10.379087,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales_C,f__PWMO01,g__JAAAOH01,s__,1
bin.273,1.340714,2.106767,0.405042,0.039123,0.159043,6.68881,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,g__,s__,1
bin.154,0.111356,0.855823,0.049437,6.987332,1.802903,0.003457,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__UBA11858,g__B10-G9,s__,1
bin.91,0.007564,0.001534,1.430195,0.000929,0.002779,1.033564,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__21-14-0-10-32-9,g__,s__,
bin.286,0.007459,1.351629,0.001336,0.921421,3.675299,0.002111,d__Bacteria,p__Fermentibacterota,c__Fermentibacteria,o__Fermentibacterales,f__Fermentibacteraceae,g__,s__,1
bin.51,0.342796,1.25075,0,0,0.032156,0,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA9989,g__,s__,
bin.109,0.081499,2.131364,0,0.081929,0.241444,0.000771,d__Bacteria,p__Hydrogenedentota,c__Hydrogenedentia,o__Hydrogenedentiales,f__CAITNO01,g__SLFT01,s__,1
bin.111,0.001384,0.0125885,0,13.359693,0.006256,0.00097,d__Bacteria,p__Bipolaricaulota,c__Bipolaricaulia,o__RBG-16-55-9,f__RBG-16-55-9,g__,s__,1
bin.276,0.003088,3.131172,0.000603,0.00355,0.024284,0.002578,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__,s__,1
bin.75,0.010639,0.304447,0.001335,3.339495,0.021761,0.006384,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiohalomonadales,f__,g__,s__,
bin.158,10.223269,29.698599,0.690651,1.892758,5.862251,38.672287,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Thiohalocapsa,s__,1
bin.125,0.158715,0.303588,0,3.536804,4.107437,0.004615,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__SM23-32,f__SM23-32,g__,s__,1
bin.135,0.159332,8.264821,0.00449,0.496997,12.779752,0.021346,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfatiglandales,f__,g__,s__,1
bin.100,0.410775,0.904876,4.556082,0.001593,0.007083,2.496499,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__JABSRG01,g__,s__,1
bin.199,0.006136,3.825636,0,0.635756,0.229913,0.002072,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__FEB-10,g__,s__,1
bin.167,0.02587,0.337341,0,0.27226,0.8471975,0,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__JAAEEP01,g__,s__,1
bin.115,0.095355,0.653609,0,0.073292,0.182823,0.650991,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__SURF-3,g__,s__,1
bin.144,1.657593,21.896284,55.158532,0.154908,11.697175,56.91578,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__DT-110,s__,1
bin.23,0.742681,2.169483,0.001628,0.008492,1.112844,0.460891,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__SPDA01,f__SPDA01,g__,s__,1
bin.47,0.113547,0.017041,0.842076,0.003455,0.01777,6.115965,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__UBA1280,f__UBA6503,g__,s__,1
bin.165,0.031652,0.538708,0.006739,0.041739,1.28286,0.092302,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__UBA5794,f__,g__,s__,1
bin.57,0.845208,0.429652,0.028577,0.016733,0.064879,0.323525,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales_C,f__Alkalispirochaetaceae,g__,s__,
bin.280,0.092103,0.560458,0.010036,0.006539,2.233334,0.022386,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__DSM-16054,f__Sediminispirochaetaceae,g__,s__,
bin.151,11.490815,0.977666,2.06465,0.18936,26.400019,1.367577,d__Bacteria,p__Firmicutes_F,c__Halanaerobiia,o__Halanaerobiales,f__,g__,s__,1
